text,etiket
Yabancı birinin oturduğu sandalyeye oturmadan önce defalarca siliyorum.,Obsesif Kompulsif Bozukluk
"Sadece kendi evimde değil, dışarıda da tuvaletleri kullanmaktan çok çekiniyorum.",Obsesif Kompulsif Bozukluk
Bütün günümü temizlik yaparak geçirdiğim için çok yoruluyorum.,Obsesif Kompulsif Bozukluk
Çocuğumun dışarıda dokunduğu her şeyi eve getirdiğimde dezenfekte ediyorum.,Obsesif Kompulsif Bozukluk
Evden çıkmadan önce ocağı kapattığımdan emin olmak için defalarca kontrol ediyorum.,Obsesif Kompulsif Bozukluk
Kapının kilitli olup olmadığını defalarca kontrol etmeden rahat edemiyorum.,Obsesif Kompulsif Bozukluk
Elektrikli aletlerin prizden çekildiğinden emin olmak için defalarca bakıyorum.,Obsesif Kompulsif Bozukluk
Yolda giderken kapıyı kilitlemediğim aklıma geliyor ve geri dönüp kontrol etmek zorunda kalıyorum.,Obsesif Kompulsif Bozukluk
Fırının veya ütünün açık kalması yüzünden evde yangın çıkacağından korkuyorum.,Obsesif Kompulsif Bozukluk
"Yaptığım bir işi doğru yapıp yapmadığımdan emin olamıyorum, bu yüzden defalarca kontrol ediyorum.",Obsesif Kompulsif Bozukluk
"Bir e-posta gönderdiğimde, doğru kişiye gittiğinden emin olmak için saatlerce kontrol ediyorum.",Obsesif Kompulsif Bozukluk
Arabayı kilitledim mi diye defalarca basıp kontrol ediyorum.,Obsesif Kompulsif Bozukluk
Kitaplarımın raflarda boy sırasına göre dizilmemesi beni çok rahatsız ediyor.,Obsesif Kompulsif Bozukluk
Masamdaki eşyaların simetrik bir şekilde durmaması beni huzursuz ediyor.,Obsesif Kompulsif Bozukluk
"Yaptığım bir işin mükemmel olmaması, o işin hiç olmaması gibi hissettiriyor.",Obsesif Kompulsif Bozukluk
Yaptığım hataları sürekli aklıma getirip kendimi eleştiriyorum.,Obsesif Kompulsif Bozukluk
Mükemmel bir insan olmak istiyorum ve bu yüzden kendimi sürekli geliştiriyorum.,Obsesif Kompulsif Bozukluk
"Bir yazıyı tam ve düzgün yazmazsam, baştan başlamak zorunda hissediyorum.",Obsesif Kompulsif Bozukluk
Kıyafetlerimi belirli bir sırayla katlamadan dolabıma koyamıyorum.,Obsesif Kompulsif Bozukluk
"Bir şeyin tam ve düzgün olmaması, bütün günümü mahvedebiliyor.",Obsesif Kompulsif Bozukluk
Başkalarının da her şeyi mükemmel yapmasını bekliyorum ve hatalarına karşı çok katı davranıyorum.,Obsesif Kompulsif Bozukluk
Bir yerden geçerken adımlarımı saymadan edemiyorum.,Obsesif Kompulsif Bozukluk
Belirli bir kelimeyi veya cümleyi defalarca tekrarlamazsam kötü bir şey olacakmış gibi hissediyorum.,Obsesif Kompulsif Bozukluk
Yemek yerken her lokmayı 21 kere çiğnemek zorundayım.,Obsesif Kompulsif Bozukluk
"Merdivenlerden çıkarken 3 kere 7 basamak atlamalıyım, yoksa felaket olacağına inanıyorum.",Obsesif Kompulsif Bozukluk
Kapıyı 4 kere açıp kapattıktan sonra rahatlayabiliyorum.,Obsesif Kompulsif Bozukluk
Bir işi yapmadan önce belirli bir ritüeli yerine getirmezsem o işin başarısız olacağını düşünüyorum.,Obsesif Kompulsif Bozukluk
Her gün belirli saatlerde belli duaları etmezsem kötü bir şey olacağına inanıyorum.,Obsesif Kompulsif Bozukluk
Bir şarkıyı dinlerken belirli bir bölümü defalarca geri alıp dinlemek zorunda kalıyorum.,Obsesif Kompulsif Bozukluk
Işıkları 3 kere açıp kapatmadan odadan çıkamıyorum.,Obsesif Kompulsif Bozukluk
Sevdiğim birine zarar vereceğim düşüncesi aklımdan çıkmıyor.,Obsesif Kompulsif Bozukluk
Bıçak veya keskin aletler gördüğümde kendime veya başkasına zarar verme düşüncesiyle korkuyorum.,Obsesif Kompulsif Bozukluk
Yanımdan geçen birine kasten çarpacağım düşüncesi beni çok huzursuz ediyor.,Obsesif Kompulsif Bozukluk
"Aklıma istemediğim, şiddet içerikli düşünceler geliyor ve bu düşüncelerden çok rahatsız oluyorum.",Obsesif Kompulsif Bozukluk
Birine zarar vereceğimden korktuğum için kendimi sürekli kontrol altında tutmaya çalışıyorum.,Obsesif Kompulsif Bozukluk
Bu kötü düşünceler yüzünden sevdiklerime zarar verme korkusuyla yaşıyorum.,Obsesif Kompulsif Bozukluk
Bir anlık sinirle birine kötü bir şey yapacağımdan korkuyorum.,Obsesif Kompulsif Bozukluk
Yanlış bir dua ettim diye sürekli dualarımı baştan okuyorum.,Obsesif Kompulsif Bozukluk
Günah işlediğim düşüncesi aklımdan çıkmıyor ve kendimi çok suçlu hissediyorum.,Obsesif Kompulsif Bozukluk
Allah  karşı kötü düşünceler geliyor aklıma ve bu yüzden sürekli özür diliyorum.,Obsesif Kompulsif Bozukluk
İbadetimi tam ve doğru yapamadığımdan korkuyorum.,Obsesif Kompulsif Bozukluk
Yaptığım bir eylemin dini açıdan uygun olup olmadığını saatlerce düşünüyorum.,Obsesif Kompulsif Bozukluk
Boğazımda sürekli bir gıcık hissediyorum ve bunun kanser belirtisi olduğunu düşünüyorum.,Obsesif Kompulsif Bozukluk
Vücudumda çıkan küçük bir benin cilt kanseri belirtisi olduğunu düşünüp korkuyorum.,Obsesif Kompulsif Bozukluk
Göğüs ağrısı ve nefes darlığı hissettiğimde kalp krizi geçireceğimi düşünüyorum.,Obsesif Kompulsif Bozukluk
Kilo veremediğim için tiroid hastalığım veya başka bir metabolizma hastalığım olabileceğinden korkuyorum.,Obsesif Kompulsif Bozukluk
"Çok halsiz ve yorgun hissediyorum, bu yüzden ciddi bir hastalığım olabileceğini düşünüyorum.",Obsesif Kompulsif Bozukluk
Ayaklarımda ve bacaklarımda kramp girmesi yüzünden kas hastalığı veya damar tıkanıklığı olacağından korkuyorum.,Obsesif Kompulsif Bozukluk
Küçük bir baş ağrısı bile bende beyin tümörü olabileceği endişesi yaratıyor.,Obsesif Kompulsif Bozukluk
Vücudumdaki en ufak bir değişikliği sürekli internetten araştırıyorum.,Obsesif Kompulsif Bozukluk
Her yerde mikrop olduğunu düşünüp sürekli hastalanmaktan korkuyorum.,Obsesif Kompulsif Bozukluk
"Doktor bana bir şeyimin olmadığını söylese bile, ben hala ciddi bir hastalığım olduğuna inanıyorum.",Obsesif Kompulsif Bozukluk
Eşimin beni sevdiğinden veya aldatmadığından emin olmak için sürekli sorular soruyorum.,Obsesif Kompulsif Bozukluk
"Bir arkadaşımla tartıştığımda, o kişinin beni bir daha sevmeyeceği düşüncesi aklıma geliyor.",Obsesif Kompulsif Bozukluk
"Birine mesaj attığımda, bana yanıt vermeyeceğinden korkuyorum.",Obsesif Kompulsif Bozukluk
En ufak bir eleştiriye karşı çok hassasım ve bu beni çok üzüyor.,Obsesif Kompulsif Bozukluk
Kendimi sürekli başkalarıyla kıyaslıyorum ve onlardan daha iyi olmak zorunda hissediyorum.,Obsesif Kompulsif Bozukluk
Birine yanlış bir şey söylemiş olabileceğim düşüncesiyle sürekli aklıma o konuşma geliyor.,Obsesif Kompulsif Bozukluk
Hiçbir işe yaramayan eski eşyaları atmaktan korkuyorum.,Obsesif Kompulsif Bozukluk
Bir gün lazım olur diye her şeyi biriktiriyorum ve evim dolup taştı.,Obsesif Kompulsif Bozukluk
"Eski gazete, dergi ve mektupları atamıyorum, çünkü bir gün lazım olabilir diye düşünüyorum.",Obsesif Kompulsif Bozukluk
Bir eşyayı atarsam kötü bir şey olacağına inanıyorum.,Obsesif Kompulsif Bozukluk
Ailemin bana verdiği eski eşyaları atarsam onları sevmediğimi düşüneceklerini sanıyorum.,Obsesif Kompulsif Bozukluk
Geçmişteki hatalarımı sürekli düşünüyor ve pişmanlık duyuyorum.,Obsesif Kompulsif Bozukluk
Hiçbir işi tamamlayamıyorum çünkü her zaman daha iyisini yapabileceğimi düşünüyorum.,Obsesif Kompulsif Bozukluk
Gelecekte ne olacağından çok korktuğum için anın tadını çıkaramıyorum.,Obsesif Kompulsif Bozukluk
"Karar vermekte çok zorlanıyorum, çünkü her seçeneğin tüm artı ve eksilerini düşünmeliyim.",Obsesif Kompulsif Bozukluk
"Evdeki her şeyin yerli yerinde olması gerekiyor, bir şey yerinden oynasa rahatsız oluyorum.",Obsesif Kompulsif Bozukluk
Kendimi sürekli kontrol altında tutmaya çalışıyorum ve her şeyin planlı olmasını istiyorum.,Obsesif Kompulsif Bozukluk
"Mide bulantısı yaşadığımda, sürekli kusacağımı düşünüp yemek yemekten korkuyorum.",Obsesif Kompulsif Bozukluk
Kendi hatalarımı ve kusurlarımı kabul etmekte zorlanıyorum.,Obsesif Kompulsif Bozukluk
Kendimden ve etrafımdakilerden sürekli şüpheleniyorum.,Obsesif Kompulsif Bozukluk
Yanımda bir şey unuttuğumu düşünerek çantamı defalarca kontrol ediyorum.,Obsesif Kompulsif Bozukluk
Saç dökülmem arttı ve kel kalacağımı düşünüyorum.,Obsesif Kompulsif Bozukluk
Uyumadan önce belirli bir rutini takip etmezsem kötü bir şey olacağını düşünüyorum.,Obsesif Kompulsif Bozukluk
Sesim kısılıyor diye kanser olabileceğimi düşünüyorum.,Obsesif Kompulsif Bozukluk
Her yerde gizli kameralar olduğunu ve insanların beni izlediğini düşünüyorum.,Obsesif Kompulsif Bozukluk
Evden çıkmadan önce belirli bir rutini takip etmezsem kötü bir şey olacağını düşünüyorum.,Obsesif Kompulsif Bozukluk
Mükemmel bir işe sahip olmak için çok fazla çalışıyorum ve yorgun hissediyorum.,Obsesif Kompulsif Bozukluk
"Her şeyin simetrik ve düzenli olması gerekiyor, aksi halde huzursuz oluyorum.",Obsesif Kompulsif Bozukluk
Aklıma istemediğim düşünceler geliyor ve bu düşüncelerden kurtulmak için sürekli dua ediyorum.,Obsesif Kompulsif Bozukluk
En ufak bir eleştiri bile beni çok üzüyor ve sinirlendiriyor.,Obsesif Kompulsif Bozukluk
Risk almaktan çok korkuyorum çünkü hatalar yapmaktan ve başarısız olmaktan çok korkuyorum.,Obsesif Kompulsif Bozukluk
Sürekli mikrop kapmaktan korktuğum için her yere el dezenfektanı taşıyorum.,Obsesif Kompulsif Bozukluk
Eşyalarımı annem düzenlediğinde çok rahatsız oluyorum ve onunla kavga ediyorum.,Obsesif Kompulsif Bozukluk
"Mide bulantısı ve kusma yaşıyorum, bu durum stresten kaynaklandığı söylense de inanmıyorum.",Obsesif Kompulsif Bozukluk
Kendimi sürekli yorgun ve bitkin hissediyorum ve uykuya dalmakta zorlanıyorum.,Obsesif Kompulsif Bozukluk
Bir şeyin yanlış gideceğinden korktuğum için kapıları kapatmadan ve kilitlemeden önce defalarca kontrol ediyorum.,Obsesif Kompulsif Bozukluk
Mükemmel bir aileye ve hayata sahip olmak istiyorum ve bu beni hayal kırıklığına uğratabiliyor.,Obsesif Kompulsif Bozukluk
"Her şeyin belli bir düzende olması gerekiyor, eşyaların yeri değişirse çok huzursuz oluyorum.",Obsesif Kompulsif Bozukluk
"Evdeki elektrikli aletleri defalarca kontrol ediyorum, yangın çıkacağından korkuyorum.",Obsesif Kompulsif Bozukluk
"Kendi hatalarımı ve kusurlarımı kabul etmekte zorlanıyorum, kendimi en iyisi olmak zorunda hissediyorum.",Obsesif Kompulsif Bozukluk
 Kıskançlığımın beni kontrol ettiğini ve bana zarar verdiğini biliyorum. Ama bu duyguları nasıl kontrol edeceğimi bilemiyorum.,Çocuklarda Davranış Bozuklukları
 Çocuğumuz doğduktan sonra hayatımız tamamen değişti ve bu yeni düzene uyum sağlamakta çok zorlanıyorum. Sürekli yorgun ve gergin hissediyorum.,Çocuklarda Davranış Bozuklukları
 Benden daha büyük bir çocuk beni sürekli takip ediyor ve eve kadar geldiğimi görüyor. Bana tehditkar sözler söylüyor ve benden para istiyor. Kendimi güvende hissetmiyorum ve nereye gitsem beni takip ettiğini düşünüyorum.,Çocuklarda Davranış Bozuklukları
 Kardeşimin arkadaşlarıyla zaman geçirmesine izin vermiyorum. Onu yalnız bırakmak istiyorum.,Çocuklarda Davranış Bozuklukları
 Sınav dönemine girerken 2 hafta kaldı ve ben çok yoğun bir şekilde çalışıyorum. Kendimi çok bunalmış ve yorgun hissediyorum. Sürekli hata yapacağımdan korkuyorum ve başarısız olmaktan endişeleniyorum.,Çocuklarda Davranış Bozuklukları
Evde kardeşlerimle kavga etmekten kendimi alamıyorum. Onlara sürekli zarar vermek istiyorum.,Çocuklarda Davranış Bozuklukları
 Birkaç aydır internette tanıştığım bir kişi bana özel bilgilerimi vererek beni şantaja uğratmaya çalışıyor. Bu durum beni çok korkutuyor ve strese sokuyor. Onunla konuşmaktan pişmanım ve ne yapacağımı bilemiyorum.,Çocuklarda Davranış Bozuklukları
 Sosyal medyada sürekli olarak alaycı yorumlar ve tehdit mesajları alıyorum. Bu durum beni çok korkutuyor ve strese sokuyor. Kendimi ifade etmekten çekiniyorum ve dışarı çıkmaktan korkuyorum.,Çocuklarda Davranış Bozuklukları
 İlk kez bir evcil hayvanım oldu ve ona nasıl bakacağımı bilmiyorum. Evcil hayvanımın ihtiyaçlarına uyum sağlamakta çok zorlanıyorum.,Çocuklarda Davranış Bozuklukları
 İş değişikliği yaptım ama yeni iş yerimdeki kurallara ve çalışma temposuna alışmakta çok zorlanıyorum. Eski iş yerimi özlüyorum ve bu durum beni mutsuz ediyor.,Çocuklarda Davranış Bozuklukları
 Yeni bir projede çalışıyorum ama ekip arkadaşlarımla uyum sağlamakta zorlanıyorum. Herkesin farklı bir çalışma tarzı var ve bu beni çok zorluyor.,Çocuklarda Davranış Bozuklukları
 Küçük kardeşim doğduğundan beri onu kıskanıyorum. Annem ve babamın tüm ilgisini o alıyor gibi hissediyorum. Onu sevmediklerini ve beni artık önemsemediklerini düşünüyorum.,Çocuklarda Davranış Bozuklukları
" 7 yaşındaki kızım çok yaramaz ve sürekli bir şeyleri kırıyor. Duvarlara resim yapıyor, oyuncaklarını fırlatıyor ve eşyaları dağıtıyor.",Çocuklarda Davranış Bozuklukları
Yeni bir okula başladım ve sınıf arkadaşlarımla uyum sağlamakta çok zorlanıyorum. Sürekli dışlanmış hissediyorum ve okula gitmek istemiyorum.,Çocuklarda Davranış Bozuklukları
 Pandemi döneminde evden çalışmaya başladım ve şimdi ofise geri dönmekte çok zorlanıyorum. Evdeki rahatlığı özlüyorum ve işe gitmek istemiyorum.,Çocuklarda Davranış Bozuklukları
Yeni bir işyerinde çalışıyorum ve burada farklı bir yazılım kullanılıyor. Bu yeni yazılıma uyum sağlamakta çok zorlanıyorum ve işimi yapmakta zorlanıyorum.,Çocuklarda Davranış Bozuklukları
Birkaç aydır internette tanıştığım bir kişi bana yasa dışı bir işe bulaşmamı teklif ediyor. Bu durum beni çok korkutuyor ve strese sokuyor. Onunla konuşmaktan pişmanım ve ne yapacağımı bilemiyorum.,Çocuklarda Davranış Bozuklukları
 Ailemle birlikte tatile çıktık ama tatil programına uyum sağlamakta çok zorlanıyorum. Sürekli yorgun hissediyorum ve kendi başıma vakit geçirmek istiyorum.,Çocuklarda Davranış Bozuklukları
 Birkaç aydır internette tanıştığım bir kişi bana sahte kimlik bilgilerimi ve kredi kartı bilgilerimi vererek beni dolandırmaya çalıştı. Onunla konuşurken kendimi rahat hissediyordum ve bana yardım edeceğine inanıyordum. Şimdi ne yapacağımı bilemiyorum.,Çocuklarda Davranış Bozuklukları
 Yeni bir hobim var ama bu hobiyi yaparken sürekli başarısız oluyorum. Diğer insanlarla uyum sağlamakta zorlanıyorum ve kendimi dışlanmış hissediyorum.,Çocuklarda Davranış Bozuklukları
 İşe başlamamın üzerinden altı ay geçti ama hâlâ sabahları uyanmak ve işe gitmek istemiyorum. İşyerindeki insanlarla uyum sağlamakta zorlanıyorum ve bu durum beni sürekli kaygılandırıyor.,Çocuklarda Davranış Bozuklukları
 Emekli oldum ve şimdi boş vakitlerimi nasıl değerlendireceğimi bilemiyorum. Sürekli kendimi boşlukta hissediyorum ve bu durum beni çok rahatsız ediyor.,Çocuklarda Davranış Bozuklukları
 Kardeşimin hasta olmasını veya ölmesini diliyorum. Bu şekilde onunla rekabet etmek zorunda kalmayacağımı düşünüyorum.,Çocuklarda Davranış Bozuklukları
 Kendimi çok yalnız ve çaresiz hissediyorum. Kardeşim olmasaydı her şeyin daha iyi olacağına inanıyorum.,Çocuklarda Davranış Bozuklukları
 Öğretmenlerimden sürekli şikayet alıyorum. Onların dediklerini yapmak istemiyorum.,Çocuklarda Davranış Bozuklukları
 Son zamanlarda okulda bazı çocukların beni sürekli alay konusu aldığını ve bana hakaret ettiğini fark ettim. Bu durum beni çok üzüyor ve kendimi değersiz hissettiriyor. Eve dönerken karnım ağrıyor ve uykuya dalmakta zorlanıyorum.,Çocuklarda Davranış Bozuklukları
 Yeni taşındığımız mahallede kimseyi tanımıyorum ve insanlarla iletişim kurmakta çok zorlanıyorum. Evde sürekli kendimi yalnız hissediyorum ve dışarı çıkmak istemiyorum.,Çocuklarda Davranış Bozuklukları
 Ailemle yaşıyorum ama onların kurallarına ve yaşam tarzına uyum sağlamakta zorlanıyorum. Kendi başıma kalmak istiyorum ama bu da mümkün değil.,Çocuklarda Davranış Bozuklukları
 Şehir değiştirdim ve burada yeni bir iş bulmakta çok zorlanıyorum. Sosyal çevremden uzak kaldığım için sürekli kendimi yalnız hissediyorum.,Çocuklarda Davranış Bozuklukları
 İlk kez yalnız yaşıyorum ve ev işlerini yönetmekte çok zorlanıyorum. Yemek yapmaktan temizlik yapmaya kadar her şey bana çok zor geliyor.,Çocuklarda Davranış Bozuklukları
 Bir süredir yurtdışında yaşıyorum ve buradaki kültüre alışmakta çok zorlanıyorum. İnsanlarla iletişim kurmakta sıkıntı yaşıyorum ve sürekli eski yaşantımı özlüyorum.,Çocuklarda Davranış Bozuklukları
 İlk kez bir ilişkiye başladım ve partnerimle nasıl iletişim kuracağımı bilmiyorum. Onunla uyum sağlamakta zorlanıyorum ve bu da sürekli tartışmalara yol açıyor.,Çocuklarda Davranış Bozuklukları
 5 yaşındaki oğlum sürekli öfkelenip bağırıyor. Her istediğini hemen yapmazsak yere yatıp ağlamaya başlıyor. Bu durum evde ve dışarıda çok problem yaratıyor.,Çocuklarda Davranış Bozuklukları
 Eşimle birlikte başka bir ülkeye taşındık ve burada kendimi çok yabancı hissediyorum. Dil sorunları ve kültürel farklar nedeniyle uyum sağlamakta zorlanıyorum.,Çocuklarda Davranış Bozuklukları
 Birkaç aydır internette tanıştığım bir kişi bana özel fotoğraflarımı göndermemi istiyor. Bunu yapmak istemiyorum ama beni tehdit ediyor ve fotoğraflarımı yaymakla tehdit ediyor. Kendimi çok çaresiz hissediyorum.,Çocuklarda Davranış Bozuklukları
 3 yaşındaki oğlum çok inatçı ve söz dinlemiyor. Ne dersem tersini yapıyor ve beni çileden çıkarıyor.,Çocuklarda Davranış Bozuklukları
 Son 2 aydır işe yeni başladığımdan beri sürekli endişeli ve gergin hissediyorum. Yeterince iyi iş yapmadığımdan korkuyorum ve sürekli hata yapacağımdan endişeleniyorum. Bu durum işimi yapmamı zorlaştırıyor ve konsantre olmamı engelliyor.,Çocuklarda Davranış Bozuklukları
